,d1,d2,d3,d4,d5,d6
760,21.664,18.476,20.851,7.2698,20.944000000000003,22.217
761,20.904,18.398,14.522,8.2389,23.404,20.387
762,22.065,18.945999999999998,17.532,6.3681,22.156999999999996,21.865
763,22.003,17.169,19.207,7.5332,23.83,21.682
764,21.953000000000003,16.562,20.28,7.5686,22.846999999999998,21.893
765,21.413,18.557000000000002,16.93,7.2698,23.103,21.354
766,22.338,18.573,19.377,9.208,22.584,21.893
767,21.055999999999997,19.227999999999998,19.46,7.7814,21.673000000000002,21.248
768,21.364,18.113,17.532,7.7814,21.712,23.43
769,22.0,18.63,15.870999999999999,8.238999999999999,21.553,22.396
770,22.671,18.637,19.307000000000002,7.7813,21.711,21.502
771,22.03,18.735,19.101,9.208,21.511999999999997,22.156999999999996
772,22.601,18.023,20.346,7.5332,23.081,21.355999999999998
773,22.715,18.147000000000002,16.959,8.2389,22.951,21.682
774,21.195999999999998,18.927,19.206,7.7814,23.715999999999998,21.511999999999997
775,21.802,18.437,18.104,7.7814,21.325,22.388
776,21.891,19.334,22.47,6.367999999999999,22.049,22.049
777,22.166999999999998,19.031,19.714000000000002,7.5331,22.535999999999998,21.76
778,22.430999999999997,19.46,16.213,7.5331,20.738000000000003,21.185
779,21.965,18.581,19.206,7.5331,22.218000000000004,22.892
780,21.796999999999997,19.178,17.506,7.5329999999999995,21.930999999999997,23.214000000000002
781,22.143,19.05,19.118,7.2698,22.05,21.75
782,21.551,19.254,16.195999999999998,8.238999999999999,22.651,22.56
783,21.701999999999998,19.369,19.896,6.367999999999999,20.73,22.218000000000004
784,21.511999999999997,16.766,17.608,6.367999999999999,22.495,23.13
785,21.461,18.949,19.820999999999998,5.2286,22.848000000000003,21.355999999999998
786,21.57,9.363999999999999,18.768,8.2388,22.951,22.070999999999998
787,21.035999999999998,17.814,19.206,7.7814,22.535999999999998,21.365
788,22.000999999999998,19.239,18.105999999999998,7.2657,21.502,21.910999999999998
789,21.711,18.954,20.279,7.2695,21.26,22.156
790,20.698,19.328,20.897,5.2286,22.471,22.218000000000004
791,21.706999999999997,18.57,18.105,7.2699,21.438000000000002,23.016
792,21.733,18.89,19.515,7.5332,22.218000000000004,23.045
793,21.475,18.901,19.94,6.3674,20.517,22.320999999999998
794,21.866999999999997,18.807000000000002,19.879,7.2697,21.893,22.624000000000002
795,20.815,18.528,17.322,5.2286,22.320999999999998,23.081
796,22.11,18.722,18.344,8.2385,21.829,21.302
797,21.84,17.984,20.91,6.3681,22.388,22.951
798,21.566,18.9,20.741999999999997,5.2249,22.749000000000002,23.017
799,22.488000000000003,19.01,22.386999999999997,6.3681,22.112,21.837
800,22.543000000000003,19.28,19.574,6.3682,22.37,21.986
801,21.564,19.3,20.851,6.3681,22.13,22.388
802,22.339000000000002,19.59,20.28,5.2286,21.116999999999997,22.686
803,23.354,18.858,20.141,4.7711,22.863000000000003,20.91
804,21.724,18.587,19.46,6.3681,21.144000000000002,22.56
805,21.791,18.873,19.715,4.2595,20.476,20.543000000000003
806,22.401,18.584,20.741999999999997,5.2285,21.094,20.085
807,21.886999999999997,19.739,22.049,4.2595,22.748,21.893
808,21.951999999999998,19.480999999999998,21.116,2.2183,22.624000000000002,22.381
809,20.246,19.022000000000002,19.605,7.2686,22.592,21.659000000000002
810,21.835,17.324,20.656,7.5331,22.592,21.682
811,21.171999999999997,18.28,21.500999999999998,8.238999999999999,22.05,21.511999999999997
812,20.498,18.952,21.302,7.5331,22.592,23.508000000000003
813,21.546999999999997,18.723,20.791,9.3783,22.56,20.279
814,21.223000000000003,18.994,20.279,8.2389,22.320999999999998,22.049
815,21.723000000000003,18.579,22.112,7.2698,20.543000000000003,21.912
816,22.309,18.968,22.049,8.2389,22.846999999999998,22.218000000000004
817,22.561,8.1605,22.261,1.2493,23.017,21.682
818,21.622,19.003,21.183000000000003,7.7813,22.05,22.588
819,20.958000000000002,19.026,21.247,7.5331,23.394000000000002,23.095
820,21.111,18.736,20.928,5.2286,21.912,21.893
821,21.184,5.0956,21.471,5.2286,23.095,22.365
822,21.815,18.774,19.852,6.3681,20.91,21.947
823,23.366,19.000999999999998,21.8,6.3681,22.378,21.712
824,20.805999999999997,19.005,22.013,5.2287,23.046,21.593000000000004
825,20.48,16.524,20.851,7.2699,21.291999999999998,21.303
826,21.802,18.535,20.741999999999997,4.7675,23.013,20.991999999999997
827,22.168000000000003,19.09,22.049,6.3681,22.951,21.826999999999998
828,21.991999999999997,18.59,20.517,4.7709,22.779,22.13
829,22.537,19.074,20.791,7.5331,22.848000000000003,21.511999999999997
830,21.999000000000002,17.328,21.623,5.2286,22.58,22.355999999999998
831,22.648000000000003,17.899,20.543000000000003,7.5331,21.671999999999997,22.584
832,22.725,17.23,21.183000000000003,7.7813,22.748,20.991
833,21.471999999999998,18.317999999999998,21.248,6.361000000000001,22.05,22.624000000000002
834,22.159000000000002,19.003,20.79,4.2596,21.419,21.76
835,22.176,18.839000000000002,20.91,2.2184,22.13,21.291
836,22.815,18.764,22.049,5.2286,22.78,21.826999999999998
837,22.143,19.066,21.116,5.2286,22.217,21.682
838,22.158,18.659000000000002,20.328,6.367999999999999,21.76,21.682
839,21.622,16.852,21.593000000000004,4.7711,23.129,21.893
840,21.631,9.0015,21.623,6.3681,22.662,22.217
841,21.866999999999997,16.984,21.511999999999997,4.771,22.32,22.395
842,21.621,18.055,22.623,5.2286,21.865,22.388
843,21.849,15.967,19.46,2.2164,22.05,21.249000000000002
844,22.695,7.2229,20.85,4.771,22.151,22.622
845,21.791999999999998,16.101,19.574,5.2277,22.129,21.355999999999998
846,23.325,16.078,21.471,5.2273,21.249000000000002,22.156
847,23.153000000000002,18.125,20.619,5.2284,21.355999999999998,21.682
848,22.346,18.331,22.155,6.367999999999999,20.18,22.101
849,23.113000000000003,18.593,21.511,2.2183,22.624000000000002,23.214000000000002
850,21.794,18.326,18.769000000000002,4.771,22.848000000000003,23.094
851,22.158,18.099,20.183,4.2595,22.13,23.337
852,21.357,19.051,21.259,5.2182,22.584,22.535
853,21.693,19.375999999999998,21.259,4.2596,22.618000000000002,22.846999999999998
854,20.899,18.13,19.378,7.6924,21.750999999999998,22.13
855,20.565,18.419,20.504,2.2183,22.275,23.526999999999997
856,21.67,17.36,22.218000000000004,5.2286,21.26,21.779
857,21.879,18.315,20.791,5.2286,22.663,21.593000000000004
858,22.035,20.073,21.419,2.2183,22.156,23.752
859,22.214000000000002,18.294,21.182,4.2595,22.218000000000004,22.320999999999998
860,22.789,17.269000000000002,20.381,5.2287,21.593000000000004,23.288
861,21.838,16.277,20.543000000000003,6.3681,22.47,22.049
862,21.738000000000003,19.052,22.583000000000002,4.2596,22.745,22.397
863,22.263,17.96,21.758000000000003,2.2184,21.511999999999997,23.495
864,22.712,19.164,19.941,2.2183,21.683000000000003,22.112
865,22.259,15.397,20.236,2.2183,22.471,21.711
866,21.869,18.930999999999997,21.59,2.2182,22.848000000000003,22.018
867,21.623,21.099,21.91,2.2183,22.554000000000002,22.623
868,22.499000000000002,21.53,21.249000000000002,5.2221,22.624000000000002,21.91
869,21.974,20.531999999999996,19.605999999999998,4.2596,21.779,22.217
870,21.869,22.285,20.347,2.2093,20.851,21.682
871,21.608,19.822,19.572,2.2183,21.837,22.396
872,22.171,22.124000000000002,21.182,4.7711,22.156999999999996,21.893
873,21.252,21.848000000000003,19.377,5.2287,22.218000000000004,23.016
874,21.971999999999998,18.21,20.085,4.771,22.98,21.32
875,22.107,19.387,18.848,2.2183,21.682,21.893
876,22.358,19.076,19.896,5.2287,21.094,23.214000000000002
877,22.009,19.409000000000002,20.618000000000002,2.2182,22.241999999999997,21.75
878,21.897,19.927,21.094,4.7707,22.13,22.612
879,21.734,19.293,20.085,6.3681,22.13,22.47
880,21.074,18.699,20.197,2.2183,21.183000000000003,20.991999999999997
881,20.508000000000003,16.922,19.46,4.771,23.658,21.355999999999998
882,20.783,20.026,21.623,4.7711,21.502,21.259
883,20.953000000000003,17.194000000000003,20.741999999999997,2.2184,22.592,22.218000000000004
884,20.303,17.215,21.893,4.2595,22.592,22.459
885,20.76,17.301,20.834,2.2183,22.05,22.112
886,20.862,17.496,20.197,2.2183,21.502,21.893
887,22.715999999999998,18.408,19.715,2.2184,21.511999999999997,22.592
888,20.319000000000003,17.624000000000002,20.183,2.2184,22.862,22.848000000000003
889,21.559,17.672,20.543000000000003,-1.7614,22.218000000000004,21.355999999999998
890,22.113000000000003,19.074,20.517,2.2183,21.593000000000004,22.624000000000002
891,21.747,16.572,20.791,-1.7611,22.854,22.013
892,21.093000000000004,19.410999999999998,20.898000000000003,2.2167,21.683000000000003,21.682
893,20.948,18.67,20.364,2.2183,21.778000000000002,21.779
894,21.462,17.256,21.355999999999998,4.2595,21.593000000000004,21.893
895,15.456,18.749000000000002,20.898000000000003,2.2184,21.755,22.261
896,21.635,17.658,20.517,2.2183,21.682,23.396
897,21.64,15.445,20.070999999999998,2.2183,22.218000000000004,22.049
898,20.9,18.97,21.471,4.2596,22.848000000000003,22.049
899,20.299,17.254,20.342,5.2265,21.506,22.26
900,22.351,19.207,20.851,1.2475,22.320999999999998,22.98
901,20.668000000000003,18.901,20.183,5.2286,22.049,22.218000000000004
902,21.039,17.394000000000002,20.517,4.771,21.865,22.05
903,20.854,18.166,20.279,5.2287,22.320999999999998,21.500999999999998
904,21.245,19.85,20.070999999999998,2.2183,22.217,22.39
905,21.846999999999998,18.448,20.386,2.2183,21.750999999999998,20.851
906,21.815,17.742,20.238,2.2184,21.893,21.419
907,21.468000000000004,18.235,20.945,5.2287,21.76,20.85
908,20.904,19.36,20.515,2.2183,20.991999999999997,20.732
909,20.441,7.75,20.898000000000003,6.367999999999999,22.05,22.048000000000002
910,21.730999999999998,18.975,20.851,5.2286,20.945,21.500999999999998
911,21.239,19.031,20.387,4.2595,23.101,20.815
912,21.008000000000003,16.037,20.851,-1.7611,22.218000000000004,21.701999999999998
913,20.314,18.324,20.28,-1.7611,21.500999999999998,21.47
914,21.459,16.983,19.822,2.2183,25.121,20.347
915,21.381,18.602999999999998,18.75,4.2595,20.74,22.663
916,21.412,17.331,20.504,-1.7611,23.357,20.991
917,21.314,19.308,19.569000000000003,5.2287,23.508000000000003,21.303
918,20.499000000000002,19.005,20.387,1.2492,22.663,21.183000000000003
919,21.309,18.288,20.945,4.771,21.511999999999997,20.898000000000003
920,21.218000000000004,18.874000000000002,20.656,4.771,22.111,21.682
921,20.875,18.4,19.521,2.2183,22.156,21.711
922,19.862000000000002,18.14,20.743000000000002,5.2286,21.779,21.248
923,20.425,18.847,21.094,5.2285,20.085,20.359
924,20.773000000000003,19.916,20.517,8.2388,21.511999999999997,22.388
925,20.153,18.459,20.069000000000003,2.2183,23.83,22.218000000000004
926,20.516,19.197,20.898000000000003,6.3681,22.95,21.622
927,21.197,19.185,21.502,2.2183,24.495,20.991
928,22.371,20.085,20.319000000000003,7.2699,24.017,20.081
929,21.253,17.167,20.387,5.2287,25.298000000000002,22.217
930,21.44,19.141,20.347,4.771,24.002,23.289
931,21.379,18.905,21.128,5.2286,23.944000000000003,22.049
932,21.714000000000002,17.991,20.91,4.7711,23.505,20.898000000000003
933,21.53,19.532,19.715,5.2286,23.824,21.585
934,21.441999999999997,20.012,21.682,7.5332,22.622,22.846999999999998
935,21.508000000000003,17.589000000000002,18.827,8.2388,21.511,22.156
936,21.008000000000003,18.762999999999998,19.715,5.2286,20.909000000000002,21.930999999999997
937,21.136999999999997,19.165,19.207,7.5329999999999995,20.515,23.552
938,20.624000000000002,17.155,19.327,6.3681,21.500999999999998,22.13
939,21.694000000000003,18.977999999999998,19.881,8.2389,20.543000000000003,21.76
940,21.723000000000003,20.287,20.656,4.2595,20.347,22.388
941,20.574,16.983,20.844,4.771,20.387,21.511999999999997
942,20.673000000000002,19.503,19.327,8.2389,20.91,22.47
943,20.579,17.912,20.28,4.7706,19.574,20.898000000000003
944,19.078,18.33,20.851,6.367999999999999,20.619,21.837
945,19.909000000000002,18.73,21.511999999999997,5.2279,20.945,21.204
946,20.649,13.977,21.183000000000003,7.5331,20.504,22.049
947,19.461,19.932000000000002,20.085,6.367999999999999,19.207,22.779
948,20.038,21.578000000000003,19.715,4.7711,19.574,20.898000000000003
949,19.87,23.225,19.299,5.2287,19.837,22.614
950,21.543000000000003,23.017,20.347,6.3663,19.941,21.243000000000002
951,20.729,23.17,21.471,4.2595,18.346,22.662
952,20.925,20.529,20.991,4.771,19.207,21.259
953,20.565,21.340999999999998,20.991,9.2081,20.504,20.070999999999998
954,20.607,18.111,21.291999999999998,5.2287,20.735,21.682
955,22.109,9.0719,20.91,5.2279,20.198,22.261
956,19.029,20.715999999999998,21.893,5.2286,20.656,23.991999999999997
957,20.889,16.982,21.502,9.2081,20.518,21.826
958,19.982,17.382,19.837,4.7711,23.343000000000004,21.084
959,20.43,16.969,20.541999999999998,5.2286,22.256,21.682
960,19.939,19.147000000000002,21.712,6.3681,21.291999999999998,21.511999999999997
961,20.569000000000003,20.576,22.559,7.5332,20.28,23.08
962,20.331,18.798,21.355999999999998,7.7813,20.815,21.75
963,20.15,16.737000000000002,21.416,7.5331,20.543000000000003,21.39
964,20.352999999999998,17.948,20.791,9.3784,21.521,22.779
965,19.265,18.754,21.248,7.5331,19.328,21.26
966,21.197,19.396,20.991,5.2286,20.28,20.898000000000003
967,21.124000000000002,17.322,21.62,6.3667,21.22,22.386999999999997
968,20.158,18.609,21.864,6.3681,22.743000000000002,22.748
969,21.414,17.859,20.347,6.367999999999999,21.291999999999998,21.592
970,21.344,18.816,22.623,7.7814,21.355999999999998,21.302
971,21.039,19.669,21.779,6.3677,20.899,22.215999999999998
972,21.629,19.385,21.302,8.238999999999999,19.32,21.355
973,21.554000000000002,18.552,20.347,6.367999999999999,20.851,20.991
974,21.296999999999997,19.044,21.759,5.2286,22.616,20.898000000000003
975,21.618000000000002,18.296,22.217,7.2699,21.502,21.094
976,20.339000000000002,17.893,22.905,6.3681,20.347,21.826999999999998
977,19.078,17.243,21.259,4.771,22.584,21.711
978,20.307000000000002,17.608,21.090999999999998,6.367999999999999,20.453,21.355999999999998
979,19.512999999999998,16.518,21.928,7.5331,21.249000000000002,21.593000000000004
980,20.748,18.497,22.049,5.2287,21.26,21.418000000000003
981,20.407,15.850999999999999,20.347,6.367999999999999,21.893,22.662
982,21.041999999999998,16.772000000000002,22.615,6.3681,22.215999999999998,22.217
983,20.729,18.177,21.471,4.2595,22.218000000000004,20.387
984,21.823,17.315,22.013,6.3681,19.526,22.515
985,22.169,14.302999999999999,20.504,5.2286,19.715,22.846999999999998
986,19.221,17.813,21.248,5.2286,22.388,22.951
987,21.619,19.188,20.844,6.367999999999999,20.653000000000002,22.590999999999998
988,20.374000000000002,16.843,22.217,4.2596,21.712,20.945
989,20.351,17.887999999999998,21.682,6.3681,22.471,21.682
990,22.176,16.899,21.893,5.2286,20.543000000000003,21.093000000000004
991,20.38,17.173,20.815,7.5331,21.094,20.741999999999997
992,20.886999999999997,17.814,21.355999999999998,7.7813,20.086,22.615
993,21.441999999999997,18.711,21.419,8.2389,19.882,21.248
994,20.747,18.928,21.291999999999998,5.2286,16.930999999999997,21.500999999999998
995,21.391,16.89,20.898000000000003,6.3681,20.851,20.91
996,20.991999999999997,18.802,21.291999999999998,2.2183,21.250999999999998,21.682
997,21.261,18.252,22.616,5.2286,23.506999999999998,22.26
998,21.25,19.006,20.743000000000002,2.2183,19.101,21.555
999,21.135,17.471,21.302,4.771,23.214000000000002,21.682
1000,20.898000000000003,17.335,21.593000000000004,2.2184,18.768,22.403000000000002
1001,20.826999999999998,18.595,21.712,5.2286,19.526,21.912
1002,21.546999999999997,18.602999999999998,21.864,7.5263,18.672,23.397
1003,20.146,17.072,21.511999999999997,5.2287,22.56,21.892
1004,21.249000000000002,17.415,23.101999999999997,5.2286,23.151,22.156
1005,21.178,16.266,20.991,6.367999999999999,23.552,21.623
1006,22.351999999999997,17.904,21.75,5.2287,21.592,21.148000000000003
1007,20.374000000000002,17.742,20.504,7.7811,20.070999999999998,20.91
1008,21.575,17.137999999999998,21.893,8.2379,20.656999999999996,20.347
1009,21.326999999999998,18.375999999999998,20.543000000000003,7.5332,22.218000000000004,21.26
1010,19.29,17.177,20.943,8.2389,19.605,22.217
1011,20.717,17.521,20.517,7.2698,19.605999999999998,20.347
1012,21.203000000000003,12.333,22.218000000000004,6.367999999999999,19.378,21.78
1013,20.726,16.878,21.249000000000002,6.367999999999999,19.612000000000002,21.779
1014,20.97,18.3,20.896,5.2286,20.347,21.836
1015,21.476999999999997,17.805,20.347,2.2183,22.156999999999996,21.248
1016,16.739,16.336,20.851,7.5329,20.517,21.826999999999998
1017,21.432,16.585,20.301,4.7711,18.346,20.851
1018,20.985,16.377,22.214000000000002,5.2286,17.9,21.183000000000003
1019,20.99,17.332,20.383,5.2192,18.672,20.347
1020,23.249000000000002,17.195999999999998,21.75,7.5331,19.208,20.851
1021,21.433000000000003,18.391,21.116,5.2281,20.367,21.64
1022,20.534000000000002,18.303,21.230999999999998,7.7809,20.613000000000003,22.623
1023,21.531,16.83,20.886999999999997,6.3679,20.347,20.452
1024,20.434,19.160999999999998,20.898000000000003,6.3679,20.988000000000003,21.303
1025,21.864,13.694,21.93,8.2377,22.862,22.13
1026,21.112,18.94,21.76,7.5331,23.131,21.779
1027,20.666999999999998,17.543,21.511,5.2279,19.526,22.112
1028,21.831,18.804000000000002,22.846999999999998,7.5322,21.081,22.217
1029,21.45,15.203,22.31,5.2286,22.559,21.929000000000002
1030,21.534000000000002,19.762999999999998,21.500999999999998,7.2699,22.623,22.217
1031,20.057000000000002,16.79,20.741999999999997,9.208,22.049,21.826
1032,21.230999999999998,17.375,20.539,8.2389,20.791,21.910999999999998
1033,21.531999999999996,19.147000000000002,20.347,7.7813,21.826,22.217
1034,21.011999999999997,18.382,21.497,5.2286,23.017,22.404
1035,21.451,18.102999999999998,20.896,8.2389,22.388,22.39
1036,21.16,19.102,20.347,5.2286,21.344,23.131
1037,21.471999999999998,18.407,23.384,10.28,20.347,22.592
1038,21.061999999999998,11.333,20.815,8.2389,20.543000000000003,22.217
1039,20.175,19.44,22.615,7.7813,20.198,21.93
1040,18.891,19.941,21.623,8.238999999999999,22.495,22.129
1041,21.909000000000002,12.905,20.070999999999998,9.2077,22.846999999999998,22.156
1042,21.739,18.015,22.204,7.5331,19.461,21.750999999999998
1043,22.309,19.680999999999997,20.347,8.2389,24.176,20.387
1044,21.899,18.723,20.79,5.2286,21.683000000000003,21.13
1045,21.46,18.043,22.156999999999996,6.367999999999999,20.897,20.945
1046,21.851,18.987000000000002,21.76,5.2286,19.653,21.623
1047,21.302,18.750999999999998,21.93,6.367999999999999,21.183000000000003,20.898000000000003
1048,20.34,18.018,22.05,5.2286,22.56,22.95
1049,20.765,19.436,20.347,5.2286,20.346,22.32
1050,22.014,18.55,20.945,6.367999999999999,20.517,23.101999999999997
1051,24.726,18.993,20.238,7.7813,20.387,21.682
1052,21.73,16.192,21.094,7.5331,23.397,22.156999999999996
1053,21.521,18.567999999999998,20.070999999999998,4.771,23.248,23.825
1054,21.164,17.798,22.47,2.2183,22.848000000000003,22.831999999999997
1055,21.498,18.43,21.355999999999998,4.2595,20.156,21.593000000000004
1056,20.686999999999998,20.873,21.912,4.7711,22.049,22.156
1057,20.462,17.938,22.217,5.2287,20.849,23.396
1058,18.523,19.032,20.543000000000003,7.4081,20.61,22.18
1059,20.978,18.13,21.471,6.367999999999999,22.662,22.156999999999996
1060,19.94,19.159000000000002,21.865,6.3681,22.013,22.129
1061,20.745,17.589000000000002,21.116,6.3681,21.234,23.752
1062,19.437,16.416,20.541999999999998,4.2551,22.833000000000002,23.355999999999998
1063,19.021,18.667,21.182,4.2479,21.502,23.13
1064,21.544,18.112000000000002,21.671,2.2183,23.526999999999997,22.129
1065,21.576999999999998,18.055,20.945,4.2595,21.76,21.724
1066,22.419,17.688,20.543000000000003,7.7814,20.826999999999998,22.046999999999997
1067,20.73,18.125,21.682,2.2184,23.081999999999997,23.101999999999997
1068,20.504,17.595,21.511999999999997,8.2389,20.543000000000003,23.831
1069,21.56,18.872,20.991,5.2286,20.741999999999997,24.013
1070,21.52,17.641,21.182,8.2389,21.683000000000003,21.912
1071,20.845,19.069000000000003,21.094,4.771,21.355,23.355
1072,21.753,17.654,20.541999999999998,4.2588,22.846999999999998,22.86
1073,21.616,18.854,21.711,4.7711,21.502,22.584
1074,21.784000000000002,17.472,21.682,5.2286,22.779,22.862
1075,22.397,15.133,21.259,7.7813,22.862,23.629
1076,21.538,12.659,20.944000000000003,6.367999999999999,22.624000000000002,23.861
1077,21.468000000000004,19.425,21.355,1.2493,22.98,23.186
1078,21.122,18.272000000000002,22.156,2.2179,22.662,24.48
1079,21.506,18.083,21.291999999999998,2.2184,22.623,23.397
1080,21.901,13.489,20.991999999999997,8.2315,22.579,24.258000000000003
1081,21.516,17.402,21.302,2.2183,23.186,23.704
1082,21.668000000000003,17.778,20.183,-1.7611,22.031,22.013
1083,21.732,19.784000000000002,21.511999999999997,-1.7622,22.83,23.629
1084,19.197,17.303,21.291999999999998,-1.7611,22.013,22.979
1085,21.471,18.1,22.213,-4.7714,22.13,23.211
1086,21.436999999999998,17.957,20.791,-inf,23.016,22.846999999999998
1087,22.101999999999997,17.994,22.049,-inf,22.128,23.186999999999998
1088,20.463,17.268,20.618000000000002,-4.7714,22.592,22.476
1089,21.959,17.791,21.682,-inf,23.000999999999998,23.508000000000003
1090,21.552,18.053,20.945,-inf,22.47,22.494
1091,21.245,18.398,21.256999999999998,-4.7714,23.13,22.899
1092,18.02,16.855,19.605,-4.7714,22.217,22.624000000000002
1093,21.394000000000002,17.235,19.327,-4.7714,20.183,22.388
1094,21.67,20.052,20.851,-1.7616,22.839000000000002,22.9
1095,20.671999999999997,18.471,20.345,-4.7714,23.357,23.248
1096,22.664,17.604,20.898000000000003,-1.761,21.683000000000003,21.682
1097,20.728,17.151,21.418000000000003,-1.761,22.05,21.249000000000002
1098,21.688000000000002,17.088,21.682,12.218,22.663,22.396
1099,21.63,15.857999999999999,21.892,-1.7611,22.217,21.248
1100,21.631,18.928,22.72,2.2183,23.66,21.78
1101,21.811,17.648,21.116,-inf,24.491,21.892
1102,20.976,18.644000000000002,21.500999999999998,-4.7714,23.397,20.61
1103,20.151,17.355,20.541999999999998,-4.7713,22.748,21.682
1104,21.386,17.993,21.116,-4.7714,21.711,20.851
1105,20.551,19.407,22.109,-1.7611,21.680999999999997,22.049
1106,21.537,18.581,22.27,-4.8913,22.857,21.094
1107,18.079,18.675,21.249000000000002,-1.761,22.47,20.91
1108,22.156999999999996,19.117,20.905,-4.7714,22.05,22.156
1109,21.787,18.745,21.778000000000002,-inf,22.575,20.945
1110,21.35,18.39,19.896,-1.7611,21.673000000000002,21.837
1111,21.311,16.480999999999998,20.741999999999997,-1.7611,21.136999999999997,21.35
1112,21.53,18.983,21.355,-4.7714,21.78,22.013
1113,21.136999999999997,19.371,21.248,-4.7714,21.094,21.593000000000004
1114,21.814,19.383,20.85,2.2184,22.26,21.623
1115,21.485,17.877,21.76,-1.761,22.590999999999998,21.26
1116,21.408,18.93,20.197,1.2488,21.419,20.543000000000003
1117,21.449,16.418,19.573,-1.761,20.851,20.898000000000003
1118,21.863000000000003,18.852999999999998,20.909000000000002,-1.761,21.623,22.396
1119,18.585,17.31,20.183,-inf,22.405,21.76
1120,20.93,20.424,22.101999999999997,1.2487,21.500999999999998,20.91
1121,21.515,21.636999999999997,19.207,-1.761,22.13,21.303
1122,22.439,18.504,19.102,-inf,21.76,21.930999999999997
1123,21.778000000000002,18.496,18.105999999999998,-inf,21.358,22.215999999999998
1124,21.848000000000003,17.269000000000002,19.207,-1.761,22.218000000000004,20.75
1125,20.594,18.248,21.711,-4.859,21.864,21.511
1126,21.467,17.332,21.511999999999997,-inf,21.893,20.901
1127,21.268,18.742,21.259,-4.7713,22.386999999999997,22.861
1128,21.313000000000002,18.529,20.085,-4.7714,22.748,22.156
1129,20.948,17.265,21.910999999999998,-4.7715,22.846,21.502
1130,21.353,18.175,21.351,-inf,22.13,21.912
1131,21.863000000000003,20.067,23.186,-4.7714,21.682,22.962
1132,20.695,20.296,20.543000000000003,-4.7714,23.397,21.826999999999998
1133,21.254,19.89,21.711,-1.7612,22.218000000000004,22.218000000000004
1134,21.129,20.11,19.12,1.2492,22.185,22.862
1135,21.45,18.636,20.422,1.2492,22.218000000000004,22.846999999999998
1136,21.499000000000002,18.776,21.291,-1.761,22.951,22.320999999999998
1137,20.285,17.666,21.865,2.2184,22.375,22.663
1138,21.368000000000002,18.816,22.049,-4.7714,22.744,21.877
1139,22.0,17.686,20.070999999999998,1.2492,22.218000000000004,23.214000000000002
1140,21.467,17.472,21.355999999999998,-1.7611,21.303,22.218000000000004
1141,20.908,19.104,20.686999999999998,-1.7611,20.883000000000003,23.403000000000002
1142,21.186,14.106,21.75,-1.7611,23.081,21.711
1143,21.302,18.408,20.945,4.2596,21.593000000000004,22.405
1144,21.259,19.169,20.991,2.2183,22.396,22.315
1145,20.348,18.637,21.291,5.2286,22.112,23.215
1146,20.846999999999998,18.074,21.47,4.7711,22.583000000000002,21.837
1147,20.605999999999998,18.92,20.517,4.7711,22.396,22.862
1148,20.756,20.56,20.619,4.771,22.217,23.861
1149,22.35,18.764,20.347,2.2124,22.217,23.081
1150,20.683000000000003,19.892,21.511,4.7711,22.049,23.684
1151,20.113,19.424,21.865,5.2286,22.471,22.698
1152,21.476999999999997,18.289,21.623,5.2286,22.396,23.081
1153,21.331,19.184,20.543000000000003,5.2286,21.511,23.131
1154,20.399,18.912,21.418000000000003,6.3681,22.39,22.584
1155,20.725,17.262999999999998,20.347,5.2286,20.543000000000003,22.56
1156,22.171999999999997,18.808,20.741999999999997,4.2595,22.218000000000004,22.320999999999998
1157,21.315,19.019000000000002,20.386,2.2183,22.584,22.495
1158,21.749000000000002,18.506,21.511,2.2183,21.826999999999998,22.663
1159,21.691999999999997,15.847999999999999,20.070999999999998,2.2184,21.511999999999997,22.13
1160,21.956999999999997,17.28,20.741999999999997,4.7711,22.584,22.405
1161,21.037,19.445,20.197,4.2595,21.623,21.826999999999998
1162,21.745,16.897000000000002,20.375999999999998,2.2183,21.502,22.592
1163,21.11,17.166,20.085,2.07,21.912,22.749000000000002
1164,21.839000000000002,17.31,21.302,2.2183,21.256999999999998,23.666
1165,21.875999999999998,17.179000000000002,21.76,1.2493,21.930999999999997,23.125
1166,21.753,18.921,19.896,1.2493,22.05,22.862
1167,21.750999999999998,18.849,20.070999999999998,2.2183,21.712,23.825
1168,20.317,19.137999999999998,20.347,-4.7714,22.863000000000003,23.046
1169,21.02,18.01,20.945,4.2596,23.879,22.624000000000002
1170,22.017,19.796,20.897,2.2183,22.156999999999996,22.535999999999998
1171,20.635,17.32,19.715,4.2179,22.535,22.388
1172,21.654,7.4196,21.721999999999998,1.2473,21.836,22.862
1173,21.714000000000002,18.498,20.504,2.2179,21.511999999999997,22.156
1174,21.079,18.128,21.283,4.2595,23.831,21.303
1175,21.485,18.625999999999998,20.239,2.0756,22.951,21.649
1176,22.274,12.695,19.525,1.2492,20.991999999999997,21.094
1177,21.695999999999998,19.48,21.511,2.2183,22.05,20.517
1178,20.709,18.183,21.511,2.0107,22.261,21.826999999999998
1179,21.015,13.559000000000001,20.741999999999997,2.0089,22.892,22.663
1180,21.636,17.309,20.898000000000003,4.0038,21.355999999999998,21.893
1181,21.058000000000003,17.387999999999998,20.347,-1.7611,22.13,22.05
1182,21.962,16.637,20.183,0.96019,22.95,21.826999999999998
1183,20.826999999999998,18.692,21.182,2.2183,21.354,22.049
1184,21.750999999999998,19.28,21.419,2.2181,21.910999999999998,21.345
