,d1,d2,d3,d4,d5,d6
536,24.538,21.79,22.748,15.096,22.218,18.345
537,23.957,21.769,23.585,13.355,22.615,18.409
538,24.556,19.646,22.862,12.469,23.387,17.269
539,22.899,21.967,23.131,13.29,22.863,16.092
540,23.961,15.895,21.682,12.218,22.13,16.705
541,24.818,15.64,21.183,15.096,22.049,16.3
542,24.647,18.829,21.512,13.544,24.775,16.931
543,24.883,22.3,22.847,13.921,22.496,17.322
544,23.752,20.359,21.512,13.358,24.429,17.269
545,24.647,21.544,22.13,13.554,23.357,17.78
546,24.934,18.925,21.827,12.388,25.518,16.595
547,24.541,22.212,22.388,12.389,22.113,16.871
548,24.743,20.364,22.616,13.358,21.512,17.254
549,24.666,22.991,21.419,13.358,22.802,17.323
550,25.337,19.093,21.751,12.863,24.603,17.532
551,24.192,20.156,20.347,13.764,23.686,17.323
552,24.27,21.667,22.156,14.721,23.017,18.106
553,23.817,23.133,21.512,16.092,23.685,18.672
554,23.785,22.679,21.751,13.553,23.716,17.532
555,23.64,22.076,23.187,14.367,24.522,16.842
556,23.871,22.987,20.908,14.367,22.951,17.608
557,23.765,22.106,21.094,15.229,23.187,16.367
558,24.789,19.811,21.712,15.096,24.001,16.714
559,24.659,21.918,21.682,16.564,23.661,17.805
560,23.618,22.895,20.945,16.301,23.103,17.075
561,24.613,22.42,21.259,15.229,24.603,16.869
562,24.008,21.52,21.512,15.141,24.002,18.084
563,24.456,17.17,21.355,12.471,25.896,16.931
564,23.855,22.536,21.833,14.523,24.683,16.96
565,24.206,21.346,21.893,15.141,23.082,17.269
566,24.851,22.24,21.682,14.771,23.358,15.271
567,24.57,18.8,22.847,15.399,23.124,17.075
568,24.04,16.803,20.841,12.471,24.226,16.96
569,23.842,22.565,21.356,14.367,23.526,16.678
570,23.703,23.35,22.13,15.272,24.313,17.532
571,24.031,22.613,19.897,14.723,23.397,17.507
572,24.562,21.585,23.653,14.723,24.127,18.593
573,25.21,22.494,21.593,14.522,24.414,16.872
574,24.846,22.733,23.103,14.523,22.84,17.608
575,23.831,19.267,20.991,14.259,23.659,16.591
576,25.378,22.304,21.75,15.096,23.629,17.507
577,23.277,21.911,20.504,14.367,21.292,17.075
578,25.42,21.566,21.681,14.771,24.019,17.506
579,24.443,22.614,20.184,13.921,23.528,17.506
580,25.374,20.2,23.356,13.29,24.002,16.96
581,23.079,23.054,21.511,13.29,22.687,17.269
582,24.828,22.18,22.156,12.218,22.863,17.268
583,24.583,21.218,21.623,13.358,23.862,19.102
584,23.889,21.901,22.32,12.218,22.893,16.595
585,25.367,21.041,21.864,12.218,23.082,16.93
586,24.725,22.764,20.991,12.218,23.629,17.899
587,24.289,20.918,22.616,13.358,22.496,16.811
588,24.593,21.57,21.094,12.218,22.471,17.267
589,24.611,21.421,21.501,13.802,23.214,17.532
590,24.635,22.205,20.279,13.355,24.259,16.931
591,25.101,22.001,21.71,14.36,23.553,17.533
592,24.452,21.188,21.836,15.096,24.221,18.083
593,22.759,22.072,23.103,12.471,24.996,17.805
594,24.475,20.808,23.825,13.921,20.543,16.197
595,25.286,17.977,22.839,13.802,23.879,16.564
596,24.6,20.277,22.217,12.218,25.506,16.595
597,23.756,22.106,22.112,12.389,24.963,16.329
598,24.886,20.32,22.217,12.863,22.749,18.281
599,23.7,21.601,20.347,13.802,23.404,17.532
600,24.085,21.796,21.501,12.218,22.641,17.608
601,24.843,22.186,21.827,14.722,23.131,17.323
602,25.319,16.047,20.91,14.607,23.397,16.595
603,23.689,20.945,22.951,15.096,23.463,18.106
604,24.159,22.602,22.56,13.358,23.878,17.9
605,25.251,20.842,22.951,12.863,23.249,17.608
606,24.545,21.745,22.13,12.218,23.508,16.368
607,25.15,23.101,21.623,13.358,22.952,18.058
608,24.595,21.965,22.218,12.471,24.002,17.532
609,23.859,21.29,23.459,15.141,22.863,17.805
610,24.904,22.49,20.87,14.208,24.414,17.323
611,24.732,22.814,22.951,12.218,24.221,17.608
612,24.536,22.131,23.667,13.528,23.919,17.78
613,24.844,23.659,23.045,13.554,22.9,17.532
614,24.716,21.038,21.094,13.358,24.243,16.841
615,24.979,22.592,23.66,12.218,23.29,15.228
616,25.418,21.917,22.951,14.367,23.508,17.323
617,25.209,15.351,20.91,15.073,22.471,17.323
618,24.699,22.197,21.249,14.771,24.177,15.271
619,25.455,23.091,21.245,12.863,22.663,16.071
620,25.441,18.546,21.931,13.921,23.527,17.805
621,25.5,19.613,21.68,15.141,24.429,16.563
622,25.766,22.24,19.102,13.802,22.2,16.93
623,24.993,22.293,19.46,15.272,24.138,19.94
624,25.431,17.778,20.543,14.771,23.187,15.271
625,25.01,22.175,18.769,15.398,23.86,15.139
626,24.662,22.711,19.31,14.523,23.208,14.522
627,24.964,21.467,22.111,14.722,25.506,14.366
628,23.232,22.522,18.769,13.921,23.082,17.531
629,23.832,21.575,20.346,15.141,23.956,17.532
630,25.249,21.844,19.327,13.921,24.221,15.266
631,25.412,22.752,22.049,14.771,24.922,15.228
632,23.431,22.903,22.839,13.358,23.879,18.671
633,24.211,21.946,19.207,13.358,25.481,21.893
634,25.26,21.737,21.502,15.096,23.826,18.612
635,24.492,22.999,22.591,14.771,23.103,17.376
636,24.735,21.537,20.945,15.141,24.693,16.841
637,25.288,21.932,21.592,14.367,25.074,17.269
638,25.086,23.479,21.618,14.367,23.29,18.34
639,25.468,23.733,22.392,14.367,23.95,18.826
640,24.887,22.462,22.749,15.096,25.672,17.805
641,24.38,22.756,23.29,14.771,24.002,18.766
642,23.953,18.973,18.75,12.389,22.863,16.718
643,24.717,21.566,21.116,12.218,24.687,18.672
644,24.72,22.727,19.574,15.229,23.017,18.345
645,24.354,21.302,22.899,15.096,25.023,18.671
646,24.706,21.191,22.583,14.367,23.397,17.608
647,23.149,21.39,22.475,12.218,26.204,17.269
648,24.838,21.547,21.183,13.802,24.177,17.269
649,24.741,21.862,19.897,12.389,23.861,16.96
650,25.063,21.398,21.593,15.096,23.078,17.268
651,24.68,22.213,20.279,13.921,23.356,16.842
652,24.37,22.502,20.991,13.358,22.496,16.563
653,24.831,18.487,22.749,12.389,25.436,17.805
654,24.278,22.44,20.944,15.399,22.951,17.507
655,23.584,22.437,22.321,13.921,24.638,16.72
656,25.105,21.93,21.116,15.096,24.264,17.269
657,24.901,21.716,21.094,13.802,24.847,17.507
658,23.621,20.928,22.47,13.921,23.685,18.612
659,24.7,22.516,22.321,14.363,23.102,15.096
660,24.575,22.378,21.283,12.218,23.95,16.96
661,24.616,22.652,22.592,12.863,24.259,18.106
662,25.094,19.603,22.584,12.218,23.505,16.197
663,24.553,21.449,22.951,14.367,23.585,16.931
664,24.984,21.333,23.526,13.358,24.497,16.563
665,23.621,21.954,22.615,13.554,23.397,16.148
666,24.205,22.594,21.511,13.358,24.002,16.871
667,24.87,22.742,19.009,12.218,23.463,18.083
668,24.542,21.9,22.217,13.29,23.95,16.367
669,23.959,21.652,19.605,13.802,19.573,17.506
670,24.858,22.295,23.527,12.863,24.658,17.269
671,24.211,20.399,23.919,12.471,24.087,16.96
672,23.935,21.651,23.629,12.389,23.66,17.532
673,25.575,20.234,23.825,13.358,22.981,16.197
674,24.728,22.005,24.297,13.921,23.508,17.269
675,25.348,21.938,23.508,13.358,22.86,17.78
676,25.047,22.765,22.892,12.389,23.463,16.872
677,24.461,22.252,22.156,15.482,23.585,17.269
678,24.875,16.434,22.948,13.358,22.848,15.271
679,24.726,21.541,23.214,12.218,22.471,16.299
680,24.937,15.13,24.558,12.471,24.847,16.931
681,24.42,21.417,21.303,13.802,23.357,16.93
682,23.46,20.587,22.218,15.141,23.249,19.572
683,25.244,21.934,22.779,12.471,23.249,15.271
684,23.162,18.907,22.13,14.367,23.508,16.931
685,23.303,23.205,22.899,12.471,24.632,16.367
686,24.448,22.729,23.831,13.554,24,15.228
687,24.933,22.923,21.931,13.554,23.046,17.269
688,24.588,22.837,22.748,15.09,22.981,16.197
689,24.627,22.319,21.419,13.358,24.964,16.931
690,25.395,23.072,22.951,12.389,22.84,16.3
691,23.514,19.745,21.303,13.921,24.259,17.075
692,25.037,22.788,22.156,14.367,24.522,17.269
693,24.931,21.912,22.012,14.26,23.397,15.228
694,24.366,21.336,22.847,12.471,23.397,15.228
695,24.618,21.543,23.269,14.367,25.123,16.563
696,24.397,18.281,23.824,14.723,23.183,16.871
697,23.212,20.917,24.475,13.554,22.863,16.367
698,25.033,20.985,22.494,13.554,22.883,16.96
699,24.209,20.654,21.248,13.552,23.43,15.228
700,23.561,21.023,20.703,13.554,24.598,17.805
701,23.477,20.691,20.898,13.921,23.685,16.197
702,24.376,20.653,19.31,13.802,22.899,16.96
703,24.217,21.64,17.608,13.554,25.759,16.96
704,24.054,20.82,19.12,14.722,24.259,19.207
705,24.169,22.146,21.47,13.921,23.396,18.084
706,24.026,21.076,23.659,14.367,24.693,18.172
707,24.954,21.003,23.66,15.096,23.585,18.92
708,24.654,20.87,22.951,14.367,22.832,18.345
709,24.861,21.988,22.049,15.096,22.388,17.9
710,25.165,20.983,18.826,15.141,22.218,18.281
711,24.067,22.275,22.321,13.802,23.206,18.901
712,24.223,21.663,23.357,16.192,24.065,18.75
713,24.802,20.77,21.893,15.399,24.002,17.507
714,24.367,20.943,20.801,13.921,22.13,17.376
715,24.198,19.191,21.419,14.367,23.017,17.532
716,24.879,20.706,22.211,14.367,23.66,17.805
717,25.048,19.799,22.582,13.921,23.27,16.96
718,24.764,19.021,21.248,13.554,24.497,16.96
719,24.95,20.728,22.663,14.366,24.019,18.671
720,25.166,21.439,22.535,14.723,23.832,18.407
721,24.799,20.06,20.543,15.096,24.019,17.269
722,24.519,19.717,21.183,13.921,24.788,17.269
723,24.639,21.119,21.712,15.482,23.463,18.672
724,24.72,20.785,20.843,13.358,21.751,18.106
725,24.824,21.133,23.912,15.482,22.157,18.084
726,25.119,21.046,24.922,13.3,22.05,19.606
727,24.418,21.137,19.207,13.358,24.176,18.346
728,24.735,21.528,22.847,13.358,24.77,18.345
729,24.074,19.721,21.716,13.554,23.081,17.805
730,24.4,20.432,21.865,12.471,24.678,16.931
731,24.662,21.42,21.623,14.722,24.76,17.269
732,25.208,21.578,21.302,15.399,23.017,18.106
733,24.705,20.918,22.839,15.272,23.716,19.207
734,24.305,15.228,23.918,12.862,23.861,18.92
735,25.443,20.881,23.403,15.096,24.904,18.672
736,24.98,16.789,22.217,13.29,24.658,19.208
737,24.719,21.188,23.629,13.358,23.554,18.343
738,25.08,21.22,24.48,15.096,22.218,18.491
739,25.023,21.06,24.521,13.921,24.264,17.609
740,24.28,20.704,23.206,13.358,24.429,19.102
741,24.962,20.414,23.186,12.471,23.91,17.608
742,25.125,21.514,22.26,12.389,22.779,18.057
743,25.454,20.923,23.396,12.389,23.527,18.491
744,24.442,20.249,22.494,13.358,23.463,19.12
745,24.804,21.294,22.859,11.356,22.863,18.189
746,24.886,20.551,22.156,11.356,23.509,19.207
747,24.917,19.638,23.659,14.367,22.405,19.207
748,25.198,21.074,23.184,13.802,24.264,20.076
749,24.85,21.024,19.881,13.358,22.863,19.208
750,25.071,21.118,23.193,12.471,22.848,18.281
751,25.193,21.013,20.347,12.218,23.685,18.346
752,24.94,21.185,18.106,13.358,23.585,18.672
753,24.276,21.933,20.742,13.29,24.173,16.872
754,24.918,21.25,23.081,11.249,23.909,16.93
755,25,20.799,20.898,13.358,23.534,17.608
756,26.05,22.298,22.261,12.218,24.365,17.805
757,25.269,21.027,23.015,12.218,23.908,17.269
758,26.07,21.601,22.47,11.249,23.553,17.507
759,24.826,20.078,23.908,12.389,24.889,18.75
760,24.874,21.486,23.553,13.554,22.387,17.608
761,24.817,21.349,20.543,12.471,24.356,17.533
762,25.014,21.157,23.666,13.358,23.553,18.106
763,24.646,20.12,22.584,12.389,24.632,18.408
764,24.99,19.377,20.991,12.006,24.258,19.941
765,24.201,20.99,20.071,13.554,24.434,18.879
766,24.702,21.419,21.291,12.863,23.534,19.102
767,24.963,21.752,23.13,12.218,23.508,17.269
768,23.78,21.245,20.542,12.218,23.404,18.408
769,24.589,21.129,19.206,13.29,22.905,17.805
770,25.428,20.9,22.214,13.358,24.002,18.409
771,23.771,21.145,19.46,13.358,22.862,16.872
772,24.879,19.814,21.182,13.921,23.29,16.931
773,24.931,20.148,15.27,12.863,23.826,17.269
774,24.114,21.584,18.104,13.921,23.753,18.106
775,24.547,20.928,17.531,14.723,22.408,18.672
776,24.736,21.52,24.104,12.863,22.861,18.826
777,25.018,20.615,22.32,15.141,23.832,17.507
778,25.056,21.572,17.222,13.358,22.858,16.725
779,24.243,21.071,22.217,13.921,23.861,17.608
780,24.034,21.312,20.346,13.554,23.508,18.672
781,24.339,21.554,21.258,12.863,23.463,16.812
782,24.387,21.305,17.608,13.29,24.051,17.377
783,24.386,21.894,21.75,11.249,22.565,17.269
784,24.348,19.171,20.517,13.802,24.522,18.491
785,24.744,21.331,21.355,12.218,24.435,17.532
786,24.822,11.652,19.881,14.771,24.964,18.557
787,23.638,20.824,20.386,13.921,24.243,16.784
788,24.383,21.577,19.525,14.519,22.84,16.367
789,24.209,21.903,21.512,13.921,23.082,16.931
790,23.616,21.587,23.507,12.218,24.264,17.323
791,24.178,21.036,19.821,13.554,23.264,19.377
792,25.076,21.732,20.78,13.554,23.826,18.281
793,24.439,21.205,22.216,13.357,23.131,17.533
794,25.242,21.541,21.758,15.096,23.61,18.106
795,24.029,21.051,17.531,13.554,23.832,18.769
796,25.076,21.313,20.386,14.366,23.675,16.595
797,25.157,20.662,23.908,12.471,23.909,18.106
798,24.907,20.145,24.76,13.55,24.302,18.345
799,24.842,21.852,23.015,12.389,24.002,18.613
800,24.891,21.888,22.157,13.358,23.431,17.26
801,23.974,21.587,24.226,13.921,23.832,16.563
802,24.915,22.457,24.002,13.921,23.27,15.872
803,26.016,21.268,23.587,12.471,24.771,15.602
804,23.549,21.529,23.397,13.921,23.78,20.742
805,24.73,20.763,22.779,12.218,22.8,19.574
806,25.278,20.63,24.481,13.554,23.404,19.207
807,25.164,21.391,24.837,13.358,24.177,18.826
808,24.029,22.154,23.95,14.26,24.497,19.874
809,24.231,21.611,23.081,13.552,24.875,19.427
810,23.772,20.668,23.716,13.554,24.964,19.377
811,24.405,20.77,23.949,14.367,23.686,17.805
812,24.214,21.1,24.264,15.229,24.414,18.408
813,25.243,21.315,23.463,15.399,24.429,17.532
814,23.842,21.409,22.663,12.218,24.138,16.871
815,24.329,20.625,24.922,13.554,22.848,16.842
816,24.604,20.758,24.94,14.367,24.908,16.931
817,25.024,10.48,25.019,12.218,24.964,15.271
818,24.904,21.307,24.558,13.802,23.686,17.528
819,24.395,21.513,23.859,12.218,25.113,18.345
820,24.582,20.807,24.641,13.358,23.825,17.075
821,24.365,7.3318,24.002,14.367,24.964,16.556
822,24.56,20.571,22.592,13.358,23.082,17.981
823,24.877,21.305,24.775,13.921,24.513,17.732
824,24.225,21.046,24.598,12.863,24.598,17.781
825,22.888,19.262,24.366,14.523,24.243,17.532
826,24.661,21.39,24.413,12.215,24.957,16.931
827,24.74,21.224,24.847,13.802,25.228,16.197
828,24.201,20.582,24.002,14.523,24.776,16.367
829,24.723,21.561,24.138,13.358,25.001,17.533
830,23.412,20.602,24.598,15.229,24.477,18.291
831,24.422,21.347,23.553,15.096,24.264,18.672
832,23.921,19.409,24.481,14.367,24.77,18.106
833,24.263,21.207,24.177,13.351,23.629,17.781
834,24.702,20.978,23.92,12.863,23.826,17.899
835,24.719,21.147,23.508,13.921,24.683,17.506
836,25.049,20.5,24.847,13.921,24.497,17.377
837,23.927,21.2,23.831,12.218,24.126,17.532
838,24.462,20.893,23.378,12.218,24.414,17.506
839,24.447,20.124,24.413,13.358,25.269,17.804
840,24.183,12.145,24.638,11.249,25.122,17.608
841,24.04,21.134,24.964,13.358,24.722,17.268
842,24.415,21.285,25.228,12.389,24.002,17.78
843,24.708,20.186,23.825,12.216,23.831,18.75
844,24.836,10.172,23.92,12.471,24.632,19.85
845,24.765,18.944,22.592,13.92,24.001,19.573
846,25.409,20.296,24.603,12.47,23.508,18.612
847,24.7,21.385,23.534,11.356,22.952,17.609
848,24.579,20.606,25.022,13.358,22.844,17.598
849,25.664,21.424,23.878,14.367,24.964,19.31
850,24.727,20.928,22.261,14.367,24.964,18.825
851,24.579,20.335,23.017,12.863,24.002,18.447
852,24.305,21.526,24.908,13.347,24.481,19.207
853,24.763,21.941,24.945,12.218,24.506,18.92
854,23.67,21.65,22.584,14.434,23.357,17.269
855,23.466,21.332,23.909,13.358,24.457,19.573
856,24.513,20.249,25.398,12.218,24.105,17.532
857,25.335,22.262,24.064,12.218,25.087,16.96
858,24.797,22.31,24.598,13.358,23.66,19.207
859,24.729,21.393,24.889,15.096,24.302,17.805
860,25.635,21.011,23.856,11.249,23.534,18.49
861,25.154,20.452,22.862,13.921,24.775,16.96
862,24.784,20.938,25.625,13.358,24.534,17.533
863,25.064,20.618,25.165,12.218,23.95,18.736
864,24.867,21.795,23.29,11.249,23.802,16.367
865,25.034,19.376,23.287,13.921,24.922,18.491
866,24.714,20.091,25.316,13.554,24.313,15.072
867,24.432,22.228,25.471,12.471,24.49,18.083
868,24.699,24.865,24.77,14.36,24.512,17.531
869,25.243,23.683,22.584,12.218,23.753,16.841
870,24.962,22.31,24.775,13.545,23.397,16.595
871,24.687,20.945,23.525,12.471,24.002,17.323
872,24.587,22.552,24.496,12.218,23.95,17.323
873,24.75,21.137,23.825,13.358,24.302,17.376
874,25.018,21.413,23.553,11.249,24.633,17.959
875,24.859,22.616,23.295,12.218,23.909,17.323
876,25.225,23.132,23.527,12.218,23.404,18.281
877,24.868,25.831,23.533,12.218,23.626,15.481
878,24.659,22.756,24.302,12.471,24.366,18.823
879,24.819,22.748,23.553,13.802,24.908,19.047
880,24.795,21.291,23.462,12.218,22.848,18.409
881,24.442,20.912,24.127,12.471,25.516,17.323
882,23.969,22.888,24.692,12.863,23.553,17.269
883,24.058,19.844,24.496,13.358,24.795,17.608
884,23.835,19.738,25.534,13.358,24.941,17.495
885,24.744,20.619,24.947,11.249,23.187,17.781
886,24.051,19.675,23.716,14.367,22.84,16.812
887,25.13,20.181,23.463,12.218,23.528,19.119
888,23.974,19.981,23.685,13.554,24.002,17.767
889,24.187,21.043,23.716,13.921,24.522,17.805
890,24.59,21.686,23.017,12.471,23.862,18.409
891,25.09,17.926,24.177,12.471,24.55,16.842
892,23.551,22.332,23.553,12.47,23.082,16.93
893,23.484,22.005,24.236,14.367,23.295,17.781
894,24.181,20.575,24.598,13.554,22.863,16.091
895,22.131,20.176,24.126,15.096,23.58,17.805
896,24.449,20.6,23.685,11.249,24.264,18.408
897,24.68,17.88,23.208,13.921,24.259,17.78
898,24.384,20.879,24.259,12.218,24.313,17.532
899,23.784,20.573,24.765,13.8,23.82,19.101
900,24.9,20.02,24.722,12.217,24.002,17.608
901,25.399,20.197,24.019,13.358,23.685,17.805
902,24.549,19.289,24.558,13.921,23.215,18.106
903,24.638,19.514,23.508,13.554,23.753,17.608
904,25.289,22.13,24.001,13.358,23.552,18.744
905,25.225,20.362,23.949,12.863,23.826,16.595
906,25.318,20.752,23.66,12.389,24.002,17.532
907,24.761,20.677,24.302,13.921,23.66,16.366
908,24.9,20.097,24,12.863,22.471,17.598
909,24.281,9.1996,24.789,13.802,23.861,18.671
910,24.874,19.839,24.087,12.218,23.29,18.749
911,25.005,21.48,24.537,13.921,24.774,17.506
912,24.395,18.776,24.313,13.554,22.616,17.522
913,23.987,21.868,24.002,13.921,22.663,18.612
914,24.65,20.83,24.019,14.771,25.993,17.507
915,24.328,22.247,22.536,11.356,24.792,19.207
916,24.603,20.647,23.861,14.367,22.847,18.346
917,24.641,21.831,23.126,11.249,24.434,17.805
918,23.835,21.577,23.508,12.218,22.952,17.78
919,25.022,21.237,24.002,14.367,23.397,18.106
920,24.805,21.821,23.92,12.471,23.825,17.608
921,23.885,22.167,24.409,13.358,24.264,17.608
922,23.845,20.813,25.024,12.863,21.893,17.269
923,23.828,21.77,24.692,12.218,22.616,17.192
924,23.907,21.936,24.658,14.367,23.831,18.672
925,24.199,20.924,24.3,12.218,24.691,19.048
926,23.805,21.753,24.413,15.141,24.475,18.408
927,24.641,21.593,24.476,12.471,26.195,19.941
928,25.22,22.699,24.198,14.367,24.921,16.998
929,23.495,19.589,24.27,13.358,26.12,16.841
930,25.243,21.611,24.522,12.471,25.662,20.656
931,24.924,21.711,23.909,12.218,25.845,19.207
932,24.955,21.396,24.497,11.249,25.403,18.106
933,25.323,21.913,23.826,12.218,24.788,16.588
934,24.819,21.927,24.775,12.218,21.749,18.613
935,24.835,19.893,22.862,12.863,22.862,18.672
936,24.812,20.677,23.825,12.218,22.469,17.805
937,24.635,22.176,22.049,14.771,21.71,20.386
938,23.97,20.8,24.002,12.389,22.951,19.653
939,25.282,22.395,23.584,13.358,22.049,17.507
940,25.444,21.874,24.476,12.389,21.673,17.781
941,26.199,19.608,24.193,12.218,20.91,16.872
942,24.826,22.469,23.463,12.218,23.357,18.345
943,25.94,21.432,23.685,12.218,20.899,18.345
944,24.172,20.955,24.795,13.358,22.218,19.207
945,23.911,21.783,24.434,9.8519,23.685,18.47
946,25.472,14.097,24.481,14.367,24.087,20.279
947,24.646,21.255,23.585,12.471,23.861,20.517
948,24.433,22.994,24.065,13.29,22.624,18.613
949,25.118,24.248,23.833,11.249,21.682,20.345
950,25.608,23.718,24.302,12.387,21.711,18.896
951,25.922,24.021,24.941,12.218,20.086,19.573
952,25.184,22.143,24.964,11.249,18.92,19.605
953,25.427,22.832,24.692,15.141,22.892,18.769
954,24.831,20.137,24.496,12.218,20.649,19.378
955,25.405,12.738,24.638,12.218,22.05,19.852
956,24.123,22.742,24.875,12.218,20.945,19.198
957,25.786,21.606,24.481,13.921,22.261,18.345
958,26.24,21.376,23.957,12.471,24.658,18.336
959,25.793,21.45,24.692,12.471,23.576,17.507
960,26.192,22.236,24.761,13.802,23.344,17.532
961,26.068,22.4,25,14.367,22.218,19.377
962,25.88,22.845,24.598,15.141,22.388,18.612
963,25.553,20.285,24.679,15.096,22.13,18.17
964,24.811,20.905,24.002,14.367,24.02,18.672
965,24.652,21.431,24.475,13.358,22.321,18.346
966,26.21,22.297,24.963,11.249,21.183,19.606
967,25.529,20.688,24.689,13.552,22.752,20.346
968,25.601,21.522,24.48,15.141,23.997,19.605
969,26.241,19.9,24.761,13.921,23.397,19.881
970,25.69,21.39,25.435,13.921,22.862,18.672
971,25.271,22.415,25,13.553,22.584,19.206
972,25.683,21.888,23.534,13.358,23.208,18.826
973,25.491,21.392,23.861,14.523,21.303,18.345
974,25.535,21.417,24.775,14.26,20.504,19.12
975,26.145,21.354,24.722,14.367,20.898,17.532
976,24.685,21.076,25.976,12.389,21.836,19.207
977,25.687,21.222,24.908,12.471,25.069,19.573
978,26.084,21.639,24.427,15.141,22.863,19.46
979,25.205,21.095,24.773,15.096,22.112,19.882
980,26.032,21.945,24.94,13.921,23.187,18.882
981,25.498,18.184,23.825,14.722,23.187,19.896
982,25.63,19.693,25.318,13.358,24.681,19.573
983,24.953,21.986,24.558,13.358,23.508,17.608
984,26.158,20.774,25.546,13.921,22.848,19.653
985,25.854,18.308,24.242,13.554,23.082,19.573
986,25.159,21.467,24.496,12.218,24.523,21.291
987,25.488,22.411,23.824,13.358,23.394,20.85
988,26.036,20.715,25.629,13.802,23.825,19.653
989,25.495,22.102,24.921,16.198,23.081,20.815
990,26.05,20.09,25.594,13.358,23.661,18.105
991,24.838,21.69,24.177,12.471,23.27,19.46
992,26.073,21.064,24.775,13.802,22.863,20.279
993,25.883,21.703,24.683,14.367,22.848,19.525
994,25.796,21.432,24.682,14.367,15.141,19.119
995,26.275,20.256,24.221,14.723,20.992,18.491
996,26.057,22.087,24.259,15.096,21.615,17.608
997,25.865,21.351,25.98,14.367,16.93,18.671
998,26.122,22.408,24.522,14.367,22.217,17.482
999,25.701,20.717,24.522,14.367,25.902,17.506
1000,25.795,21.856,24.964,12.471,22.217,17.268
1001,25.928,21.544,24.922,14.523,22.779,17.9
1002,25.637,22.218,24.557,16.191,21.094,18.672
1003,25.66,21.455,24.964,14.523,23.752,17.608
1004,26.048,21.72,26.165,13.358,24.887,17.322
1005,25.228,20.505,24.065,13.921,24.793,17.269
1006,26.18,21.215,25.452,12.471,22.862,17.134
1007,24.772,21.897,24.434,15.141,21.512,16.96
1008,25.863,21.522,24.692,14.366,21.837,18.083
1009,25.853,21.922,23.955,13.554,23.801,16.812
1010,24.831,20.873,24.433,15.482,19.525,17.269
1011,26.449,20.363,24.434,13.921,19.574,17.608
1012,26.141,16.142,25.271,12.218,21.512,18.75
1013,25.737,20.885,24.775,13.802,21.178,18.408
1014,25.81,21.14,24.962,13.29,21.356,18.083
1015,25.912,21.118,24.259,13.358,23.553,18.672
1016,21.613,19.981,24.001,13.554,22.471,17.608
1017,25.364,19.127,23.842,12.218,21.117,16.96
1018,25.327,19.943,25.846,12.471,19.102,17.805
1019,25.821,20.075,23.998,12.209,19.715,17.269
1020,24.121,21.202,25.227,14.367,21.76,18.409
1021,25.585,21.134,24.002,13.553,21.297,16.731
1022,25.888,21.484,24.917,13.921,22.008,19.119
1023,25.837,21.515,24.302,13.921,21.78,17.608
1024,25.933,22.616,24.312,12.218,22.557,17.075
1025,25.911,16.641,24.775,14.522,24.259,17.608
1026,25.566,21.645,25.505,13.921,23.861,17.781
1027,24.738,21.309,25.068,12.862,22.952,18.92
1028,26.001,21.858,26.217,15.095,21.61,18.768
1029,25.203,18.503,25.686,13.358,23.461,17.804
1030,25.368,23.838,25.095,15.096,23.715,17.608
1031,24.593,20.841,24.413,14.771,22.663,17.506
1032,25.688,21.508,24.173,12.471,22.156,17.532
1033,25.355,21.481,24.019,14.26,23.343,18.671
1034,25.743,20.512,24.361,12.218,23.826,17.608
1035,25.804,20.247,23.999,14.367,23.534,18.379
1036,25.375,21.235,24.019,13.921,22.328,18.282
1037,25.278,20.273,25.859,16.198,21.912,17.507
1038,24.659,13.374,23.861,15.096,22.471,17.532
1039,24.324,21.667,25.909,13.921,21.512,17.323
1040,23.007,21.962,24.908,14.367,23.831,18.083
1041,25.721,14.296,24.264,15.481,24.429,18.083
1042,24.886,20.212,25.836,13.554,20.347,15.271
1043,25.535,21.481,24.964,14.523,25.335,16.931
1044,26.306,20.052,24.263,12.863,23.082,17.205
1045,25.397,19.982,25.816,13.802,21.258,16.931
1046,25.428,20.818,24.847,13.554,21.094,16.931
1047,25.061,20.337,25.398,15.141,23.879,16.872
1048,24.263,20.086,25.91,13.29,25.163,19.573
1049,24.286,21.481,24.313,13.358,19.46,18.281
1050,25.402,21.053,24.512,15.482,20.452,17.804
1051,25.032,20.925,23.92,15.229,21.78,15.602
1052,25.067,18.089,24.692,14.523,23.92,16.96
1053,24.63,20.26,24.496,12.471,24.301,19.207
1054,24.783,19.744,25.545,13.921,23.661,18.172
1055,25.239,19.306,24.692,13.921,21.674,16.872
1056,24.911,22.142,25.122,16.092,22.663,18.105
1057,24.882,19.629,24.658,14.523,21.29,18.749
1058,23.24,20.095,23.909,14.242,21.809,18.055
1059,25.645,19.22,24.558,13.921,23.461,16.96
1060,24.391,20.325,24.558,15.482,22.748,18.344
1061,25.994,19.327,24.775,15.141,22,19.46
1062,24.078,17.927,23.659,12.384,23.463,19.714
1063,24.736,20.404,24.496,13.79,21.827,18.749
1064,25.446,19.561,25.384,12.471,23.92,18.345
1065,25.67,20.667,24.434,15.141,22.559,17.784
1066,24.803,19.066,23.66,15.141,21.405,20.529
1067,24.832,19.591,24.496,15.096,23.29,18.345
1068,25.152,19.332,24.722,14.523,21.419,20.386
1069,26.025,21.083,24.413,14.367,22.013,15.866
1070,25.679,19.975,24.788,14.367,22.664,16.842
